iframe,domain_age,longest_words_raw,nb_hyperlinks,links_in_tags,tld_in_subdomain,ratio_digits_url,ratio_extRedirection,char_repeat,nb_dots,ratio_extErrors,ratio_extHyperlinks,nb_eq,length_url,google_index,ip,domain_in_title,ratio_digits_host,phish_hints,page_rank,length_hostname,login_form,longest_word_path,avg_word_path,nb_slash,empty_title,ratio_intHyperlinks,safe_anchor,avg_word_host,web_traffic,nb_www,shortest_word_host,nb_qm,prefix_suffix,status
0,6031,13,46,90.0,0,0.0,0.666666667,3,2,0.0,0.065217391,0,29,0,0,1,0.0,0,3,20,0,0,0.0,3,0,0.934782609,50.0,8.0,1327039,1,3,0,0,0
0,4003,17,4,100.0,1,0.225806452,0.0,8,5,0.0,0.0,3,124,1,1,1,0.0,0,0,46,0,17,7.375,5,0,1.0,100.0,7.6,5828815,1,3,1,0,1
0,9318,26,37,0.0,0,0.111111111,0.028571429,2,2,0.0,0.945945946,3,99,1,0,0,0.0,0,7,16,0,26,4.066666667,4,0,0.054054054,8.695652174,5.5,13,0,5,1,0,0
0,3228,8,10,0.0,0,0.0,0.0,3,2,0.0,1.0,0,59,1,0,1,0.0,4,2,18,0,8,5.6,7,0,0.0,0.0,4.333333333,0,1,3,0,1,1
0,7681,40,22,0.0,0,0.291666667,0.923076923,6,1,0.153846154,0.590909091,0,72,0,1,1,0.0,0,4,9,0,40,17.66666667,5,0,0.409090909,0.0,5.0,166058,0,5,0,0,1
0,2181,3,43,88.88888889,0,0.041666667,0.25,3,2,0.0,0.093023256,0,24,0,0,1,0.066666667,0,2,15,0,0,0.0,3,0,0.906976744,50.0,3.0,1260885,1,3,0,1,0
0,5158,11,66,100.0,0,0.0,0.0,1,2,0.0,0.212121212,1,38,0,0,1,0.0,0,8,25,0,1,1.0,3,0,0.787878788,74.07407407,6.333333333,702523,0,2,0,1,0
0,6255,7,134,98.14814815,0,0.0,0.0,0,1,0.0,0.044776119,0,19,0,0,1,0.0,0,2,10,0,0,0.0,3,0,0.955223881,62.5,7.0,2494084,0,7,0,0,0
0,3179,15,114,41.66666667,0,0.0,0.193548387,3,2,0.0,0.271929825,0,31,0,0,1,0.0,0,5,23,0,0,0.0,3,0,0.728070175,36.36363636,9.0,131196,1,3,0,0,0
0,4609,14,6,50.0,0,0.0,0.0,8,3,0.0,0.666666667,1,109,1,0,1,0.0,4,3,17,0,13,5.076923077,10,0,0.333333333,0.0,14.0,0,0,14,1,1,1
0,819,4,58,75.0,0,0.0,0.222222222,1,3,0.222222222,0.155172414,0,22,1,0,0,0.0,0,0,11,0,2,2.0,3,0,0.844827586,58.82352941,4.0,4514903,0,4,0,0,1
0,9201,10,96,90.47619048,0,0.0,0.0,3,2,0.0,0.125,0,43,0,0,0,0.0,0,6,18,0,10,8.0,4,0,0.875,40.0,6.5,685,1,3,0,0,0
0,2101,15,26,100.0,0,0.0,0.0,7,5,0.0,0.0,0,58,1,0,1,0.0,0,2,25,0,11,5.0,5,0,1.0,100.0,9.0,7346260,2,3,0,0,1
0,1338,11,9,75.0,0,0.216216216,0.0,1,2,0.0,0.111111111,0,37,1,0,0,0.32,0,6,25,0,3,3.0,3,0,0.8888888890000001,0.0,10.5,22211,0,10,0,0,1
0,7051,10,103,81.81818182,0,0.029411765,0.285714286,0,2,0.0,0.067961165,0,34,1,0,1,0.0384615379999999,0,2,26,0,0,0.0,3,0,0.932038835,0.0,6.666666667,1222496,0,4,0,1,1
0,5051,18,63,20.0,0,0.1146496819999999,0.0,10,2,0.0,0.301587302,0,157,0,1,1,0.0,0,7,14,0,18,8.642857142999999,5,0,0.6984126979999999,91.30434783,4.5,283,1,3,0,0,0
0,2310,11,32,28.57142857,0,0.0,0.041666667,1,1,0.125,0.75,0,52,0,0,0,0.0,0,4,15,0,11,8.666666667000001,4,0,0.25,21.05263158,11.0,436286,0,11,0,0,0
0,7295,10,14,0.0,0,0.1,0.846153846,1,2,0.615384615,0.928571429,0,30,1,0,1,0.130434783,0,5,23,0,0,0.0,2,0,0.071428571,14.28571429,9.0,0,0,8,0,0,1
0,7618,21,76,55.55555556,1,0.0,0.0625,1,2,0.03125,0.421052632,0,70,0,0,1,0.0,0,5,36,0,10,8.0,4,0,0.578947368,64.28571429,15.5,2188,0,10,0,0,0
0,4174,17,45,90.90909091,0,0.101265823,0.285714286,4,2,0.0,0.311111111,0,79,0,0,1,0.0,0,5,25,1,9,5.571428571,7,0,0.688888889,58.82352941,10.0,1139933,1,3,0,0,0
0,-1,6,4,100.0,1,0.25,0.0,6,3,0.0,0.0,0,44,1,1,1,0.7857142859999999,1,0,14,0,6,3.625,6,0,1.0,100.0,2.75,0,0,2,0,1,1
0,6220,17,192,75.0,0,0.0,0.1956521739999999,3,2,0.043478261,0.239583333,0,34,0,0,0,0.0,0,4,25,0,0,0.0,3,0,0.760416667,12.5,10.0,113965,1,3,0,0,0
0,-1,9,112,29.16666667,0,0.0,0.058823529,3,2,0.0,0.4553571429999999,0,25,0,0,0,0.0,0,3,16,0,0,0.0,3,0,0.544642857,33.33333333,6.0,968021,1,3,0,0,0
0,9803,7,416,90.47619048,0,0.035714286,0.2666666669999999,1,2,0.0,0.036057692,0,28,1,0,0,0.0,0,8,15,0,5,5.0,3,0,0.963942308,50.0,5.0,73,0,3,0,0,0
0,216,39,7,100.0,0,0.213114754,1.0,9,2,0.0,0.142857143,0,183,1,1,1,0.054054054,0,0,37,0,39,5.571428571,8,0,0.857142857,0.0,7.5,0,1,5,0,0,1
0,6862,6,123,67.74193548,0,0.0,0.0,0,1,0.0,0.219512195,0,18,0,0,0,0.0,0,5,10,0,0,0.0,3,0,0.780487805,100.0,6.0,30996,0,6,0,0,0
0,4003,17,4,100.0,1,0.148148148,0.0,3,4,0.0,0.0,3,135,1,1,1,0.0,0,0,50,0,17,8.375,5,0,1.0,100.0,8.4,5816617,0,3,1,1,1
0,7448,14,71,23.80952381,0,0.0,0.16,2,2,0.0,0.704225352,0,37,0,0,1,0.0,0,8,28,0,0,0.0,3,0,0.295774648,78.04878049,11.5,0,0,9,0,0,0
0,3000,9,13,33.33333333,0,0.0,0.8,0,1,0.0,0.7692307690000001,0,21,0,0,1,0.0,0,2,13,0,0,0.0,3,0,0.230769231,0.0,9.0,1264301,0,9,0,0,1
0,5159,6,67,100.0,0,0.0,0.071428571,1,2,0.0,0.208955224,0,24,0,0,1,0.0,0,8,17,0,0,0.0,2,0,0.7910447759999999,75.43859649,3.666666667,0,0,2,0,0,0
0,5521,75,3,100.0,0,0.25308642,0.0,5,1,0.0,0.333333333,1,162,1,1,0,0.0,2,0,9,0,75,19.71428571,7,0,0.666666667,0.0,5.0,0,0,5,0,0,1
0,505,301,17,0.0,0,0.123762376,0.125,6,2,0.875,0.470588235,3,404,1,1,1,0.0,7,0,11,0,301,37.5,6,0,0.529411765,50.0,7.0,0,0,7,2,1,1
0,-1,30,0,0.0,0,0.225961538,0.0,8,7,0.0,0.0,2,208,1,1,1,0.0,2,0,24,0,30,7.75,7,1,0.0,0.0,10.0,0,1,3,1,1,1
0,8146,9,170,30.95238095,0,0.0,0.129032258,3,3,0.612903226,0.364705882,0,40,0,0,0,0.0,0,6,17,0,4,3.0,5,0,0.635294118,50.0,6.0,12516,1,3,0,0,0
0,1837,18,4,100.0,0,0.254545455,0.0,1,16,0.0,0.0,0,110,1,0,1,0.226666667,0,0,75,0,5,4.4,4,0,1.0,100.0,5.0,0,0,1,0,0,1
0,8505,7,17,66.66666667,0,0.0,0.4,3,3,0.0,0.588235294,0,27,0,0,0,0.0,0,5,18,0,0,0.0,3,0,0.411764706,25.0,5.0,564998,1,3,0,0,0
0,7296,9,11,0.0,0,0.0,0.0,0,2,0.0,1.0,0,40,1,0,1,0.0,0,5,31,0,0,0.0,3,0,0.0,0.0,8.333333332999999,0,0,8,0,1,1
0,3993,17,51,100.0,1,0.203125,0.0,6,4,0.0,0.0,3,128,1,1,1,0.0,0,0,50,0,17,7.375,5,0,1.0,100.0,8.4,5707171,0,3,1,1,1
0,1015,13,7,0.0,1,0.0,0.0,0,4,0.0,0.428571429,0,45,1,0,1,0.0,0,4,37,0,0,0.0,3,0,0.571428571,0.0,7.5,40937,0,2,0,0,1
0,7520,18,112,30.76923077,0,0.0,0.0384615379999999,4,3,0.230769231,0.2321428569999999,0,58,0,0,0,0.0,0,5,26,0,10,7.333333333,4,0,0.767857143,41.17647059,10.5,10724,1,3,0,0,0
0,1184,29,12,100.0,0,0.0,0.0,2,2,0.0,0.0,0,81,1,0,1,0.0,2,1,33,0,8,4.857142857,7,0,1.0,100.0,29.0,0,0,29,0,1,1
0,4120,9,8,100.0,0,0.0,1.0,3,3,0.0,0.125,0,51,0,0,1,0.0,0,3,26,0,7,5.0,3,0,0.875,50.0,6.666666667,632334,1,3,0,1,0
0,3992,17,51,100.0,1,0.122137405,0.0,5,5,0.0,0.0,3,131,1,1,1,0.0,0,0,54,0,17,7.375,5,0,1.0,100.0,7.5,5697976,1,3,1,1,1
0,4025,11,0,0.0,0,0.078125,0.0,0,6,0.0,0.0,0,64,1,0,1,0.0,0,3,28,0,11,6.0,3,1,0.0,0.0,6.666666667,91922,0,4,0,0,0
0,2192,32,78,85.71428571,0,0.226190476,0.444444444,3,2,0.222222222,0.115384615,0,84,1,1,1,0.0,0,0,14,1,32,11.2,6,0,0.884615385,86.04651163,10.0,0,0,10,0,0,1
0,8967,7,522,0.0,0,0.212121212,0.007462687,4,2,0.0,0.256704981,0,33,0,1,0,0.0,0,8,12,0,7,6.0,3,0,0.7432950190000001,66.66666667,3.5,70,1,3,1,0,0
0,184,11,4,100.0,0,0.204545455,0.0,1,2,0.0,0.0,0,44,1,0,1,0.1,0,0,30,0,6,6.0,3,0,1.0,100.0,5.75,0,0,3,0,0,1
0,4443,12,79,40.0,0,0.071428571,0.375,7,2,0.0625,0.202531646,0,84,0,0,1,0.0,0,5,20,0,8,5.222222222,6,0,0.797468354,77.77777778,7.5,22498,1,3,0,0,0
0,715,18,0,0.0,0,0.0,0.0,0,1,0.0,0.0,0,56,1,0,1,0.0,3,1,22,0,8,5.25,6,1,0.0,0.0,18.0,0,0,18,0,1,1
0,3251,11,34,6.25,0,0.0,0.0,3,2,0.037037037,0.794117647,0,37,1,0,1,0.0,0,4,10,1,11,8.5,5,0,0.205882353,0.0,1.666666667,421761,1,1,0,1,1
0,2925,15,47,60.0,0,0.0,0.0,3,2,0.0,0.127659574,0,31,0,0,1,0.0,0,4,23,0,0,0.0,3,0,0.872340426,100.0,9.0,9400344,1,3,0,0,0
0,12544,11,99,100.0,0,0.027777778,0.0,3,2,0.0,0.0,0,72,1,0,0,0.142857143,0,8,14,0,11,7.5,6,0,1.0,100.0,2.666666667,857,1,2,0,1,0
0,9327,9,0,0.0,0,0.081081081,0.0,2,3,0.0,0.0,0,74,0,0,1,0.0,0,5,19,0,9,3.0,10,1,0.0,0.0,7.0,4053,0,7,0,0,0
0,-1,10,0,0.0,0,0.0,0.0,0,3,0.0,0.0,0,46,1,0,1,0.0,0,0,16,0,8,6.666666667,4,1,0.0,0.0,10.0,0,0,10,0,0,1
0,1536,7,119,28.57142857,0,0.0,0.2,3,2,0.04,0.420168067,0,23,0,0,1,0.0,0,1,15,1,0,0.0,3,0,0.579831933,95.58823529,5.0,3790904,1,3,0,0,0
0,4284,43,23,66.66666667,0,0.1625,0.0,7,3,0.2,0.2173913039999999,4,160,1,1,1,0.0,2,1,21,0,43,10.81818182,6,0,0.7826086959999999,20.0,8.0,0,1,3,1,1,1
0,4626,12,1704,20.0,0,0.0,0.0625,3,2,0.0,0.009389671,0,29,0,0,0,0.0,0,4,20,1,0,0.0,3,0,0.990610329,99.62216625,7.5,674594,1,3,0,0,0
0,8933,15,77,50.0,0,0.025,0.5,3,2,0.0,0.12987013,0,40,1,0,1,0.0,0,5,16,0,15,15.0,3,0,0.87012987,36.36363636,5.5,91852,1,3,0,0,0
0,5990,32,18,76.92307692,0,0.235294118,0.0,0,2,0.0,0.166666667,0,68,1,1,1,0.0,0,4,22,0,32,18.0,4,0,0.833333333,0.0,8.5,187079,0,8,0,0,1
0,6686,8,92,100.0,0,0.0,0.0,1,2,0.0,0.326086957,0,43,0,0,0,0.0,0,6,15,0,8,5.666666667,4,0,0.673913043,31.81818182,5.0,2897,0,4,0,0,0
0,-1,13,47,100.0,0,0.0,0.3,4,2,0.2,0.212765957,0,43,1,0,1,0.0,2,2,21,0,5,4.0,3,0,0.787234043,76.74418605,8.0,4026793,1,3,0,0,1
0,7912,9,99,89.47368421,0,0.08,0.0,3,3,0.2,0.0505050509999999,0,75,1,0,0,0.0,0,5,15,0,9,5.5,5,0,0.949494949,50.0,5.0,12440,1,3,0,1,0
0,6032,9,15,100.0,0,0.0,0.0,4,2,0.0,0.2666666669999999,0,24,0,0,0,0.0,0,2,17,0,0,0.0,2,0,0.7333333329999999,0.0,6.0,0,1,3,0,0,0
0,5668,9,191,100.0,0,0.016393443,0.0,3,3,0.0,0.020942408,0,61,1,0,0,0.0,0,5,15,0,9,5.333333333,5,0,0.979057592,20.0,5.0,422407,1,3,0,1,0
0,1337,11,8,100.0,0,0.025641026,0.0,0,3,0.0,0.0,0,39,1,0,0,0.0,0,6,20,0,6,5.0,3,0,1.0,0.0,8.0,20989,0,5,0,0,1
0,5545,5,85,75.0,0,0.0,1.0,3,2,0.0,0.047058824,0,24,0,0,1,0.0,0,2,16,0,0,0.0,3,0,0.952941176,60.0,3.666666667,5973329,1,3,0,1,0
0,5590,94,178,100.0,0,0.245508982,0.0,11,10,0.0,0.005617978,4,334,1,1,0,0.0,3,3,13,0,94,10.51851852,10,0,0.994382022,66.66666667,4.5,0,1,3,1,1,1
0,6828,11,0,0.0,0,0.0,0.0,4,3,0.0,0.0,0,114,0,0,1,0.0,0,7,11,0,11,6.384615385,8,1,0.0,0.0,3.0,5269,1,3,0,1,0
0,11,12,3,100.0,0,0.085714286,0.0,1,2,0.0,0.0,0,70,1,0,1,0.0,0,0,35,0,8,6.0,4,0,1.0,0.0,9.666666667,0,0,6,0,1,1
0,8148,9,207,30.95238095,0,0.0,0.129032258,3,3,0.612903226,0.299516908,0,41,0,0,0,0.0,0,6,17,0,4,3.25,5,0,0.700483092,50.0,6.0,12761,1,3,0,0,0
0,7791,11,640,0.0,0,0.0512820509999999,0.0,3,3,0.0,0.75,0,117,0,0,0,0.0,0,8,19,0,9,5.0,3,0,0.25,60.0,7.0,560,1,3,0,0,0
0,372,9,4,0.0,0,0.177777778,0.0,0,4,0.0,0.75,0,45,1,1,1,0.205882353,0,1,34,0,3,3.0,3,0,0.25,0.0,6.75,0,0,2,0,0,1
0,7187,10,45,87.5,0,0.0,0.0,0,1,0.0,0.022222222,0,41,0,0,1,0.0,0,5,13,0,10,9.0,4,0,0.977777778,100.0,9.0,20789,0,9,0,0,0
0,3040,15,10,50.0,0,0.0,0.0,3,2,0.2,0.5,0,66,0,0,1,0.0,0,3,17,1,15,9.0,5,0,0.5,66.66666667,6.0,319620,1,3,0,0,0
0,-1,15,42,83.33333333,0,0.054421769,0.0,2,2,0.0,0.214285714,11,147,1,0,1,0.0,2,0,18,0,14,7.923076922999999,5,0,0.7857142859999999,82.35294118,15.0,0,0,15,1,0,1
0,43,32,0,0.0,0,0.25,0.0,9,3,0.0,0.0,0,88,1,1,1,0.0,2,0,16,0,32,9.833333333,6,1,0.0,0.0,5.5,0,1,3,0,1,1
0,7844,6,80,66.66666667,0,0.0,0.0,3,2,0.0,0.0375,0,22,0,0,1,0.0,0,5,14,0,0,0.0,3,0,0.9625,100.0,4.5,350844,1,3,0,0,0
0,-1,13,0,0.0,0,0.0,0.0,0,3,0.0,0.0,0,42,1,0,1,0.0,1,0,19,0,5,4.333333333,4,0,0.0,0.0,13.0,0,0,13,0,0,1
0,-1,8,0,0.0,1,0.3157894739999999,0.0,4,3,0.0,0.0,0,38,1,1,1,0.8,0,0,15,0,8,4.0,5,1,0.0,0.0,3.0,0,0,3,0,0,1
0,5668,10,305,3.846153846,0,0.0,0.087719298,5,2,0.096491228,0.373770492,0,112,0,0,1,0.0,0,5,18,0,10,6.818181817999999,5,0,0.626229508,65.78947368,6.5,76725,1,3,0,1,0
0,8922,6,6,0.0,0,0.0,0.0,0,3,0.0,0.5,0,37,1,0,1,0.0,0,3,15,0,5,4.0,4,0,0.5,0.0,5.5,309153,0,5,0,0,1
0,5767,32,30,100.0,0,0.25974026,0.0,1,1,0.0,0.033333333,0,77,1,1,1,0.0,0,2,23,0,32,14.66666667,5,0,0.966666667,100.0,19.0,0,0,19,0,0,1
0,243,32,59,100.0,0,0.21,0.0,6,3,0.0,0.0,0,100,1,1,1,0.0,3,0,18,0,32,8.375,8,0,1.0,100.0,6.5,0,1,3,0,1,1
0,5302,11,224,100.0,0,0.0,0.220588235,3,2,0.0,0.303571429,0,28,0,0,1,0.0,0,4,19,0,0,0.0,3,0,0.6964285709999999,12.28070175,7.0,3156171,1,3,0,0,0
0,6180,12,113,55.55555556,0,0.128205128,0.0,1,2,0.0,0.185840708,0,39,0,0,0,0.0,0,5,10,0,12,6.333333333,3,0,0.814159292,85.71428571,6.0,25111,0,6,1,0,0
0,-1,17,54,80.0,0,0.0,0.285714286,4,2,0.142857143,0.12962963,0,35,0,0,1,0.0,0,3,25,0,2,2.0,3,0,0.87037037,60.0,10.0,0,1,3,0,0,0
0,3993,17,51,100.0,1,0.140625,0.0,2,4,0.0,0.0,3,128,1,1,1,0.0,0,0,50,0,17,7.375,5,0,1.0,100.0,8.4,5707171,0,3,1,1,1
0,3993,17,51,100.0,1,0.158333333,0.0,1,4,0.0,0.0,3,120,1,1,1,0.0,0,0,42,0,17,7.375,5,0,1.0,100.0,8.75,5707171,0,3,1,0,1
0,4503,9,0,0.0,0,0.089285714,0.0,5,4,0.0,0.0,1,56,0,0,1,0.071428571,0,4,14,0,9,4.833333333,3,1,0.0,0.0,3.5,317915,1,3,1,0,0
0,6426,99,77,0.0,0,0.124050633,0.06122449,10,2,0.040816327,0.636363636,1,395,1,0,1,0.0,2,5,15,0,99,27.38461538,7,0,0.363636364,42.10526316,5.0,381,0,2,0,0,1
0,2647,5,22,100.0,0,0.0,1.0,0,1,0.0,0.045454545,1,25,0,0,1,0.0,0,1,13,0,1,1.0,3,0,0.954545455,75.0,4.0,0,0,3,1,1,1
0,2961,11,0,0.0,0,0.144736842,0.0,1,7,0.0,0.0,0,76,1,0,1,0.161764706,1,1,68,0,0,0.0,3,0,0.0,0.0,5.5,277981,0,2,0,0,1
0,6246,9,8,33.33333333,0,0.0,0.5,3,3,0.0,0.5,0,87,0,0,1,0.0,0,6,17,0,8,5.3,6,0,0.5,66.66666667,6.0,2419,1,3,0,0,0
0,4855,15,98,0.0,0,0.0,0.727272727,1,2,0.0,0.112244898,0,54,0,0,1,0.0,0,4,19,0,8,6.0,3,0,0.8877551020000001,52.94117647,15.0,128132,0,15,0,0,0
0,3747,14,22,50.0,0,0.0,0.0,1,2,0.0,0.045454545,0,51,1,0,1,0.0,1,2,18,0,5,4.2,6,0,0.954545455,100.0,14.0,0,0,14,0,0,1
0,1282,92,0,0.0,0,0.06097561,0.0,1,2,0.0,0.0,2,164,1,0,1,0.0,2,0,24,0,92,17.85714286,5,1,0.0,0.0,10.0,0,0,7,1,1,1
0,-1,10,16,0.0,0,0.0,0.2,0,3,0.0,0.9375,0,46,1,0,1,0.0,0,0,17,0,5,4.25,5,0,0.0625,0.0,10.0,0,0,10,0,0,1
0,-1,8,34,57.14285714,0,0.0,0.1,0,2,0.0,0.294117647,0,24,0,0,0,0.0,0,3,15,0,0,0.0,3,0,0.705882353,50.0,8.0,4423479,0,8,0,0,0
0,12210,8,103,100.0,0,0.15,0.0,2,2,0.0,0.0,0,40,0,0,0,0.0,0,8,17,0,8,4.0,4,0,1.0,100.0,6.0,50,0,5,0,1,0
0,2300,32,22,40.0,0,0.255102041,0.0,4,2,0.0,0.454545455,0,98,1,1,1,0.0,2,2,26,0,32,8.142857142999999,9,0,0.545454545,60.0,7.0,0,1,3,0,1,1
0,5105,12,54,71.42857143,0,0.0,0.055555556,3,2,0.027777778,0.666666667,0,29,0,0,1,0.0,0,4,20,0,0,0.0,3,0,0.333333333,14.28571429,7.5,7531072,1,3,0,0,0
0,347,23,88,59.45945946,0,0.187096774,0.132075472,8,4,0.1132075469999999,0.602272727,0,155,1,1,1,0.0,2,0,19,0,23,8.769230769,10,0,0.397727273,0.0,15.0,0,0,15,0,1,1
0,-2,14,46,100.0,0,0.040816327,0.0,0,1,0.0,0.043478261,0,49,1,0,1,0.222222222,0,0,9,0,14,9.333333333,5,0,0.956521739,90.90909091,6.0,0,0,6,0,0,1
0,2179,11,29,66.66666667,1,0.090909091,0.166666667,4,4,0.0,0.413793103,0,55,1,0,0,0.106382979,0,0,47,0,0,0.0,3,0,0.5862068970000001,16.66666667,6.5,0,1,3,0,0,1
0,2585,32,55,73.68421053,0,0.256097561,0.1,8,3,0.15,0.363636364,0,82,1,1,1,0.0625,2,2,16,0,32,10.8,4,0,0.636363636,44.44444444,5.5,0,1,3,1,1,1
0,7376,14,16,100.0,0,0.0,0.0,3,2,0.0,0.0,0,39,1,0,0,0.0,2,4,22,0,5,3.5,4,0,1.0,0.0,8.5,1988104,1,3,0,1,1
0,5616,7,22,0.0,0,0.066666667,0.166666667,3,4,0.0,0.818181818,0,45,1,0,1,0.083333333,1,5,36,0,0,0.0,3,0,0.181818182,25.0,4.5,0,0,1,0,0,1
0,5134,13,63,28.57142857,0,0.0,0.0,0,3,0.0,0.53968254,0,31,0,0,1,0.0,0,3,23,0,0,0.0,2,0,0.46031746,0.0,8.0,90756,0,3,0,0,1
0,4003,17,4,100.0,1,0.157480315,0.0,4,4,0.0,0.0,3,127,1,1,1,0.0,0,0,50,0,17,7.375,4,0,1.0,100.0,8.4,5816617,0,3,1,1,1
0,9040,3,228,85.71428571,0,0.0,0.0,3,2,0.0,0.052631579,0,20,0,0,0,0.0,0,5,11,0,0,0.0,3,0,0.947368421,23.07692308,3.0,531101,1,3,0,0,0
0,-1,12,13,0.0,0,0.0,0.0,0,1,0.0,0.230769231,0,33,1,0,1,0.0,0,0,15,0,5,4.0,4,0,0.7692307690000001,0.0,12.0,0,0,12,0,0,1
0,3014,16,7,100.0,0,0.0625,0.0,1,3,0.0,0.0,0,48,1,0,0,0.111111111,1,4,27,0,8,6.0,3,0,1.0,0.0,11.0,433561,0,6,0,0,1
0,8349,14,29,50.0,0,0.0,0.0,1,2,0.0,0.517241379,0,45,0,0,1,0.0,2,10,16,0,14,9.0,5,0,0.482758621,11.11111111,5.5,1,0,5,0,0,1
0,2115,32,16,80.0,0,0.264367816,0.0,5,2,0.0,0.0625,1,87,1,1,1,0.0,0,0,13,0,32,7.375,6,0,0.9375,100.0,9.0,0,0,9,1,0,1
0,-1,14,4,0.0,0,0.0,0.0,1,3,0.25,1.0,0,42,1,0,1,0.0,0,0,21,0,7,5.5,3,0,0.0,0.0,14.0,0,0,14,0,0,1
0,3289,6,454,86.36363636,0,0.0,0.222222222,3,2,0.0,0.0198237889999999,0,22,0,0,0,0.0,0,3,13,0,0,0.0,3,0,0.980176211,94.0,4.5,283700,1,3,0,0,0
0,9224,8,280,92.85714286,0,0.0,0.481481481,3,2,0.0,0.192857143,0,52,0,0,0,0.0,0,5,15,0,8,4.8,5,0,0.807142857,31.57894737,5.0,18386,1,3,0,1,0
0,1350,11,13,33.33333333,0,0.034482759,0.0,0,2,0.5,0.307692308,0,29,1,0,1,0.05,0,6,20,1,0,0.0,3,0,0.692307692,0.0,8.0,19778,0,5,0,0,1
0,2087,12,16,66.66666667,0,0.0,0.0,3,2,0.4,0.3125,0,29,0,0,0,0.0,0,2,21,0,0,0.0,3,0,0.6875,100.0,7.5,6125655,1,3,0,0,0
0,1072,10,939,83.33333333,0,0.0,1.922196796,4,2,0.00228833,0.465388711,0,26,0,0,1,0.0,1,1,18,0,0,0.0,3,0,0.534611289,0.0,6.5,1245486,1,3,0,0,0
0,3124,13,46,75.0,0,0.0,0.045454545,3,2,0.045454545,0.47826087,0,30,0,0,1,0.0,0,3,21,0,0,0.0,3,0,0.52173913,5.263157895,8.0,300579,1,3,0,0,0
0,1190,9,83,77.77777778,0,0.0,0.222222222,0,1,0.0,0.108433735,0,30,0,0,0,0.0,0,1,17,0,5,5.0,3,0,0.891566265,0.0,6.0,0,0,3,0,1,1
0,3097,7,64,41.66666667,0,0.0,0.285714286,4,3,0.0,0.21875,0,60,0,0,1,0.0,0,3,22,0,7,5.2,4,0,0.78125,66.66666667,3.75,2437404,1,3,0,0,0
0,7446,9,12,0.0,0,0.0,0.583333333,3,4,0.0,1.0,0,46,1,0,1,0.0,0,0,25,0,8,6.0,3,0,0.0,0.0,6.666666667,6418275,1,3,0,0,1
0,6841,8,8,25.0,0,0.0,0.0,5,3,0.0,0.375,0,44,0,0,1,0.0,0,5,16,0,7,6.0,3,0,0.625,100.0,5.5,626901,1,3,0,0,0
0,-1,24,18,85.71428571,0,0.1555555559999999,0.0,5,6,0.0,0.166666667,0,90,0,1,1,0.5,0,2,6,0,24,8.125,5,0,0.833333333,0.0,3.0,502500,0,3,1,0,1
0,-1,9,189,100.0,0,0.0,0.7,4,2,0.033333333,0.158730159,0,65,1,0,1,0.0,2,1,16,0,9,5.833333333,8,0,0.8412698409999999,14.28571429,6.0,0,1,3,0,1,1
0,834,18,0,0.0,0,0.0,0.0,0,5,0.0,0.0,0,66,1,0,1,0.0,0,1,47,0,5,4.5,4,1,0.0,0.0,10.0,2151511,0,2,0,0,1
0,-1,11,47,0.0,0,0.0,0.0,1,2,0.319148936,1.0,0,39,0,0,1,0.0,2,1,31,0,0,0.0,3,0,0.0,0.0,5.0,77586,0,2,0,0,1
0,6831,9,278,100.0,0,0.0,0.571428571,3,2,0.142857143,0.025179856,0,25,0,0,0,0.0,0,2,16,1,0,0.0,3,0,0.974820144,37.5,6.0,0,1,3,0,0,0
0,-1,7,0,0.0,0,0.0,0.0,3,2,0.0,0.0,0,32,1,0,1,0.0,0,0,21,0,2,2.0,4,1,0.0,0.0,5.333333333,0,1,3,0,1,1
0,4609,14,6,50.0,0,0.0,0.0,2,3,0.0,0.666666667,1,111,1,0,1,0.0,4,3,17,0,13,5.214285714,9,0,0.333333333,0.0,14.0,0,0,14,1,1,1
0,5617,11,0,0.0,0,0.0,0.0,4,2,0.0,0.0,0,27,0,0,1,0.0,0,2,19,0,0,0.0,3,0,0.0,0.0,7.0,0,1,3,0,0,0
0,2561,18,0,0.0,0,0.28358209,0.0,0,5,0.0,0.0,0,67,1,1,1,0.025,0,0,40,0,18,18.0,4,1,0.0,0.0,6.4,0,0,2,0,0,1
0,535,32,0,0.0,0,0.209876543,0.0,5,2,0.0,0.0,0,81,1,1,1,0.0,0,1,19,0,32,12.5,7,1,0.0,0.0,7.0,7375648,1,3,0,0,1
0,12210,11,158,100.0,0,0.147540984,0.0,2,2,1.0,0.006329114,2,61,0,1,0,0.0,0,8,21,0,7,4.333333333,4,0,0.993670886,97.22222222,8.0,50,0,5,1,0,0
0,5279,18,1,0.0,0,0.022222222,0.0,0,3,0.0,0.0,0,45,1,0,1,0.037037037,1,2,27,0,6,4.5,3,0,1.0,0.0,11.0,0,0,4,0,0,1
0,8081,8,4,0.0,0,0.0,0.0,0,2,0.0,0.0,0,38,0,0,1,0.0,0,4,12,0,8,5.333333333,4,0,1.0,0.0,8.0,3004473,0,8,0,0,0
0,2718,8,126,0.0,0,0.0,0.25,3,2,0.0,0.031746032,0,39,0,0,1,0.0,0,2,31,0,0,0.0,3,0,0.968253968,90.0,4.6,0,1,3,0,0,0
