abnormal_subdomain,longest_word_path,domain_in_title,web_traffic,google_index,char_repeat,length_url,domain_age,nb_www,ratio_intHyperlinks,nb_extCSS,nb_eq,longest_words_raw,domain_in_brand,tld_in_subdomain,length_hostname,links_in_tags,nb_dots,avg_word_host,avg_word_path,domain_with_copyright,ratio_extErrors,nb_hyperlinks,empty_title,page_rank,phish_hints,login_form,right_clic,safe_anchor,nb_slash,ip,external_favicon,prefix_suffix,ratio_extHyperlinks,onmouseover,suspecious_tld,nb_qm,shortest_word_host,iframe,ratio_digits_url,ratio_digits_host,ratio_extRedirection,status
0,11,1,337165,0,1,61,7795,0,0.253968254,3,0,13,0,0,17,30.0,1,13.0,8.0,1,0.0,63,0,5,0,0,0,36.0,4,0,1,0,0.746031746,0,0,0,13,0,0.0,0.0,0.127659574,0
0,6,0,8,0,4,31,8520,1,0.3543307089999999,10,0,8,1,0,16,14.28571429,2,5.5,6.0,0,0.0,127,0,10,0,0,0,100.0,3,0,1,0,0.645669291,0,0,0,3,0,0.0,0.0,0.0,0
0,6,1,47859,1,4,56,6890,1,1.0,0,0,18,0,0,26,100.0,2,10.5,4.25,0,0.0,41,0,4,0,0,0,0.0,5,0,0,1,0.0,0,0,0,3,0,0.0,0.0,0.0,0
0,32,1,0,1,5,114,2300,1,0.545454545,1,0,32,0,0,26,40.0,3,7.0,8.0,1,0.0,22,0,2,2,0,0,60.0,9,1,1,1,0.454545455,0,0,0,3,0,0.210526316,0.0,0.0,1
0,10,0,9494,0,3,48,2732,1,0.630630631,1,0,10,0,0,16,11.11111111,3,5.5,7.0,0,0.0,111,0,4,0,0,0,68.18181818,3,0,1,0,0.369369369,0,0,0,3,0,0.0,0.0,0.902439024,0
0,10,1,0,1,3,53,5879,1,0.2,1,0,13,0,0,24,0.0,3,6.0,6.333333333,0,0.0,5,0,0,1,0,0,0.0,4,0,1,1,0.8,0,0,0,2,0,0.0,0.0,0.0,1
0,15,1,0,1,5,80,2618,1,1.0,0,0,15,0,0,13,100.0,3,4.5,4.8,0,0.0,4,0,0,4,0,0,100.0,10,1,0,1,0.0,0,0,1,3,0,0.1625,0.0,0.0,1
0,12,1,0,1,3,49,2102,0,0.0,0,1,12,0,0,12,0.0,1,8.0,6.25,0,0.0,0,1,0,0,0,0,0.0,4,0,0,0,0.0,0,0,1,8,0,0.12244898,0.0,0.0,1
1,10,1,0,1,8,426,-1,1,0.428571429,3,10,10,0,1,14,0.0,24,2.75,4.381578947,1,0.25,21,0,0,3,1,0,33.33333333,21,1,1,0,0.571428571,0,0,2,2,0,0.0422535209999999,0.7857142859999999,0.0,1
0,4,1,0,1,2,43,5613,0,0.469879518,2,0,8,0,0,25,0.0,5,4.5,4.0,1,0.045454545,83,0,5,0,1,0,56.92307692,3,0,1,0,0.5301204820000001,0,0,0,1,0,0.0,0.0,0.363636364,1
0,7,1,0,1,2,77,-1,0,0.916666667,0,0,16,0,0,20,50.0,3,16.0,4.444444444,1,0.0,12,0,3,1,0,0,100.0,7,0,0,0,0.083333333,0,0,0,16,0,0.012987013,0.0,0.0,1
0,15,1,309153,1,1,140,8922,0,0.5,1,2,15,0,0,15,0.0,3,5.5,7.285714286,0,0.0,6,0,3,0,0,0,0.0,4,0,1,0,0.5,0,0,1,5,0,0.028571429,0.0,0.0,1
0,0,0,141124,0,0,14,-1,0,0.568965517,5,0,4,0,0,7,31.25,1,4.0,0.0,1,0.0,58,0,4,0,0,0,70.0,2,0,1,0,0.4310344829999999,0,0,0,4,0,0.0,0.0,0.0,0
0,10,1,0,1,7,114,3065,1,0.8888888890000001,1,2,10,0,0,17,87.5,2,6.0,6.333333333,1,0.0,27,0,2,4,0,0,100.0,8,0,1,1,0.111111111,0,0,1,3,0,0.043859649,0.0,0.0,1
0,0,1,6322841,0,3,36,171,1,0.5277777779999999,0,0,20,0,0,28,80.0,2,11.5,0.0,0,0.647058824,36,0,0,0,0,0,42.85714286,3,0,0,0,0.472222222,0,0,0,3,0,0.055555556,0.071428571,0.117647059,1
0,10,0,3204,0,1,77,6168,0,0.9,0,0,10,0,0,17,100.0,2,6.0,6.428571429,0,0.1,100,0,5,0,0,0,23.07692308,4,0,0,0,0.1,0,0,0,2,0,0.0389610389999999,0.0,0.1,0
0,12,1,31458,0,7,96,4368,1,1.0,0,0,13,0,0,21,100.0,3,8.0,6.444444444,0,0.0,7,0,6,0,0,0,0.0,4,1,0,0,0.0,0,0,0,3,0,0.072916667,0.0,0.0,0
0,0,0,0,0,0,28,5160,0,0.4,0,0,10,1,0,21,0.0,2,8.0,0.0,0,0.0,5,0,8,0,0,0,0.0,2,0,0,0,0.6,0,0,0,6,0,0.0,0.0,0.666666667,0
0,0,1,0,0,0,23,-1,0,0.1578947369999999,1,0,13,0,0,16,0.0,1,13.0,0.0,1,0.0,19,0,0,0,0,0,14.28571429,2,0,1,0,0.842105263,0,0,0,13,0,0.0,0.0,0.0,0
0,10,1,2188,0,1,68,7615,0,0.636363636,1,0,23,0,0,38,52.94117647,2,16.5,6.666666667,0,0.03125,88,0,5,0,0,0,86.11111111,4,0,1,0,0.363636364,0,0,0,10,0,0.0,0.0,0.03125,0
0,0,1,0,1,2,26,1,0,0.852320675,2,0,11,0,0,18,88.23529412,1,6.5,0.0,1,0.028571429,237,0,0,0,0,0,84.32432432,3,0,1,1,0.147679325,0,0,0,2,0,0.0,0.0,0.114285714,1
0,11,1,138739,0,4,49,8405,1,0.0,0,0,11,0,0,17,0.0,3,6.0,5.25,1,0.0,0,1,5,0,0,0,0.0,4,0,0,0,0.0,0,0,0,3,0,0.040816327,0.0,0.0,0
0,100,1,7776219,1,9,152,4091,1,1.0,0,0,100,0,0,18,100.0,4,7.0,24.4,0,0.0,3,0,0,0,0,0,0.0,3,1,0,0,0.0,0,0,0,3,0,0.256578947,0.111111111,0.0,1
0,9,1,43635,0,4,53,9078,1,0.875706215,1,0,9,0,0,20,87.5,2,4.666666667,5.5,1,0.090909091,177,0,6,0,0,0,46.15384615,4,0,1,1,0.124293785,0,0,0,3,0,0.056603774,0.0,0.2272727269999999,0
0,10,1,0,0,4,113,3920,1,0.3117506,0,1,20,0,0,24,96.66666667,5,20.0,4.466666667,1,0.0139372819999999,417,0,2,0,1,0,0.0,10,0,1,0,0.6882494,0,0,0,20,0,0.0,0.0,0.146341463,1
0,0,0,892596,0,3,22,6455,1,0.8,0,0,5,0,0,13,75.0,2,4.0,0.0,0,0.2,25,0,4,0,0,0,62.5,3,0,0,0,0.2,0,0,0,3,0,0.0,0.0,0.6,0
0,8,1,4992,0,3,46,-1,1,1.0,0,0,8,0,0,13,0.0,3,2.333333333,4.0,0,0.0,2,0,6,0,0,0,100.0,7,0,0,1,0.0,0,0,0,2,0,0.0,0.0,0.0,0
0,7,0,21732,0,3,31,4190,1,0.95,0,0,8,0,0,16,40.0,2,5.5,7.0,1,0.0,100,0,6,0,0,0,33.33333333,3,0,0,0,0.05,0,0,0,3,0,0.0,0.0,0.0,0
0,0,0,48247,0,3,22,3738,1,0.732984293,1,0,6,0,0,13,66.66666667,2,4.5,0.0,1,0.078431373,191,0,5,0,0,0,6.25,3,0,1,0,0.267015707,0,0,0,3,0,0.0,0.0,0.647058824,0
0,0,1,2007975,0,3,23,1829,1,0.830188679,0,0,3,0,0,15,88.88888889,2,3.0,0.0,1,0.111111111,53,0,3,0,0,0,0.0,3,0,0,1,0.169811321,0,0,0,3,0,0.0,0.0,0.333333333,0
0,17,1,5707171,1,2,128,3993,0,1.0,0,3,17,0,1,50,100.0,4,8.4,7.375,1,0.0,51,0,0,0,0,0,100.0,5,1,0,1,0.0,0,0,1,3,0,0.1796875,0.0,0.0,1
0,32,1,0,1,1,94,872,0,0.0,0,1,32,0,0,12,0.0,1,8.0,4.538461538,0,0.0,4,0,0,1,0,0,0.0,11,1,1,1,1.0,0,0,0,8,0,0.244680851,0.0,0.0,1
0,10,1,0,1,4,89,-1,0,0.0,0,0,10,0,0,11,0.0,2,7.0,6.888888889,0,0.0,0,1,0,0,0,0,0.0,4,0,0,1,0.0,0,0,0,7,0,0.0,0.0,0.0,0
0,8,0,7362,0,3,112,5111,0,0.1,1,0,11,0,0,25,0.0,2,6.333333333,4.571428571,0,0.044444444,100,0,4,1,0,0,1.25,5,1,1,1,0.9,0,0,0,4,0,0.0625,0.0,0.177777778,0
0,7,1,2739155,0,1,33,1077,0,0.75,0,0,9,0,0,16,100.0,1,5.5,7.0,1,0.0,44,0,2,0,0,0,41.17647059,4,0,0,1,0.25,0,0,0,2,0,0.0,0.0,0.454545455,1
0,0,1,482666,0,3,38,3028,1,0.4516129029999999,3,0,21,0,0,29,66.66666667,2,12.0,0.0,0,0.0,31,0,6,0,0,0,30.0,3,0,1,0,0.548387097,0,0,0,3,0,0.0,0.0,0.176470588,0
0,12,1,684,0,5,45,6260,1,0.865740741,0,0,17,0,0,25,61.53846154,2,10.0,12.0,1,0.0,216,0,6,0,0,0,53.125,3,0,1,0,0.134259259,0,0,0,3,0,0.0,0.0,0.413793103,0
0,0,1,4669,1,4,46,1546,0,0.225806452,0,0,20,0,0,38,66.66666667,2,16.5,0.0,1,0.166666667,31,0,2,0,0,0,4.347826087,3,0,0,0,0.774193548,0,0,0,13,0,0.065217391,0.078947368,0.125,1
0,38,1,0,1,3,130,8018,0,0.0,0,1,38,0,0,29,0.0,2,7.666666667,8.1,0,0.571428571,7,0,4,0,0,0,0.0,7,0,1,1,1.0,0,0,1,2,0,0.023076923,0.0,0.0,1
0,0,0,939835,0,0,16,1820,0,0.93877551,0,0,4,0,0,7,100.0,1,4.0,0.0,1,0.333333333,49,0,4,0,0,0,0.0,3,0,0,0,0.06122449,0,0,0,4,0,0.0,0.0,0.0,0
0,9,1,10450377,0,1,58,5976,0,0.326241135,0,0,9,0,0,15,77.27272727,2,5.0,4.833333333,1,0.0947368419999999,141,0,3,0,0,0,69.31034483,5,0,1,0,0.673758865,0,0,0,4,0,0.068965517,0.0,0.4315789470000001,0
0,10,0,364581,0,0,32,2452,0,0.222222222,4,0,10,0,0,14,41.17647059,1,10.0,10.0,1,0.0,54,0,4,0,0,0,0.0,3,0,1,0,0.7777777779999999,0,0,0,10,0,0.0,0.0,0.69047619,0
0,15,1,8547,1,0,54,2499,0,1.0,0,0,15,0,0,17,100.0,2,6.0,13.5,0,0.0,5,1,2,0,0,0,0.0,3,0,0,0,0.0,0,0,0,5,0,0.074074074,0.0,0.0,1
0,8,1,411426,0,0,40,-1,0,0.903225806,0,0,13,0,0,17,60.0,1,13.0,6.5,1,0.0,62,0,2,0,1,0,0.0,4,0,1,1,0.096774194,0,0,0,13,0,0.0,0.0,0.166666667,0
0,10,0,623,0,4,53,9174,1,0.825688073,1,0,10,0,0,18,68.42105263,2,6.5,8.0,0,0.210526316,109,0,7,0,0,0,64.0,4,0,1,0,0.174311927,0,0,0,3,0,0.0,0.0,0.1578947369999999,0
0,9,1,3518,1,3,75,12766,1,0.0,0,0,9,0,0,17,0.0,4,3.666666667,5.375,1,0.0,0,1,6,0,0,0,0.0,9,0,0,0,0.0,0,0,0,2,0,0.093333333,0.0,0.0,0
0,10,1,150940,0,3,63,9117,1,0.7807017540000001,5,0,10,0,0,18,25.0,2,6.5,6.6,1,0.0,228,0,5,0,0,0,59.57446809,5,0,1,0,0.219298246,0,0,0,3,0,0.0,0.0,0.38,0
0,15,1,6517773,1,1,59,5627,0,0.181818182,1,0,15,0,0,31,0.0,5,6.0,9.5,1,0.0,22,0,5,0,0,0,25.0,3,0,1,0,0.818181818,0,0,0,1,0,0.0,0.0,0.277777778,1
0,11,0,629,0,5,92,7479,1,0.068376068,3,2,11,0,0,14,0.0,3,4.5,6.777777778,0,0.0091743119999999,117,0,7,0,0,0,72.5,4,0,1,0,0.931623932,0,0,1,3,0,0.043478261,0.0,0.0183486239999999,0
0,33,0,1,1,1,83,8348,0,0.0,2,1,33,1,0,16,0.0,2,5.5,8.666666667000001,0,0.0,10,0,10,1,0,0,0.0,7,0,1,0,1.0,0,0,1,5,0,0.024096386,0.0,0.0,1
0,0,1,141129,0,3,26,1186,1,0.8578947370000001,1,0,9,0,0,18,71.42857143,2,6.0,0.0,0,0.0,190,0,1,0,0,0,0.0,3,0,1,0,0.142105263,0,0,0,3,0,0.0,0.0,0.111111111,0
0,8,0,348,1,5,49,7983,1,0.623287671,2,0,8,1,0,14,12.5,3,3.5,6.0,1,0.072727273,146,0,6,0,0,0,93.33333333,4,0,1,0,0.376712329,0,0,0,3,0,0.0,0.0,0.054545455,0
0,0,1,5639332,0,4,33,3775,1,0.614035088,2,0,17,0,0,25,0.0,2,10.0,0.0,1,0.1363636359999999,114,0,2,0,0,0,95.45454545,3,0,1,0,0.3859649120000001,0,0,0,3,0,0.0,0.0,0.0,0
0,0,1,0,1,0,29,7295,0,0.071428571,0,0,9,1,0,22,0.0,2,8.5,0.0,0,0.615384615,14,0,5,0,0,0,14.28571429,2,0,1,0,0.928571429,0,0,0,8,0,0.068965517,0.090909091,0.846153846,1
0,7,1,0,1,5,53,5972,1,0.0,0,0,13,0,0,21,0.0,2,8.0,5.25,0,0.0,0,0,0,0,0,0,0.0,6,0,0,0,0.0,0,0,0,3,0,0.075471698,0.0,0.0,1
0,17,1,5697976,1,5,130,3992,1,1.0,0,3,17,0,1,54,100.0,5,7.5,7.375,1,0.0,51,0,0,0,0,0,100.0,4,1,0,1,0.0,0,0,1,3,0,0.161538462,0.0,0.0,1
0,17,1,5828815,1,2,116,4003,0,1.0,0,3,17,0,1,42,100.0,4,8.75,8.142857142999999,0,0.0,4,0,0,0,0,0,100.0,4,1,0,0,0.0,0,0,1,3,0,0.2068965519999999,0.0,0.0,1
0,21,1,24,0,6,130,-1,0,0.0,0,3,21,0,0,6,0.0,4,2.0,5.388888889,0,1.0,1,1,9,2,1,0,0.0,3,1,0,0,1.0,0,0,1,2,0,0.123076923,0.0,0.0,1
0,32,1,5008870,1,7,80,152,1,0.8904109590000001,0,0,32,0,0,27,85.71428571,3,11.0,14.0,0,0.25,73,0,0,0,1,0,87.80487805,4,1,0,0,0.109589041,0,0,0,3,0,0.3125,0.0,0.375,1
0,32,1,0,1,4,100,254,1,0.951612903,1,0,32,0,0,18,97.5,3,6.5,8.375,1,0.0,124,0,0,3,0,0,88.0,8,1,1,1,0.048387097,0,0,0,3,0,0.23,0.0,0.0,1
0,29,0,1,1,2,70,8347,0,0.0,2,0,29,1,0,16,0.0,2,5.5,8.2,0,0.0,10,0,10,1,0,0,0.0,6,0,1,0,1.0,0,0,0,5,0,0.028571429,0.0,0.0,1
0,7,1,148,0,3,52,7304,1,0.875,0,0,9,0,0,17,100.0,3,6.0,4.4,1,0.0,8,0,5,0,0,0,0.0,4,0,0,0,0.125,0,0,0,3,0,0.0,0.0,0.0,0
0,0,0,1363440,0,3,32,-1,1,0.0696202529999999,3,0,12,0,0,23,0.0,3,7.5,0.0,1,0.0,158,0,2,0,0,0,11.71171171,3,0,1,0,0.930379747,0,0,0,3,0,0.0,0.0,0.632653061,0
0,32,1,0,1,4,84,-1,0,0.9,0,0,32,0,0,20,100.0,2,13.0,10.4,1,0.0,30,0,0,0,0,0,85.71428571,5,1,0,0,0.1,0,0,0,13,0,0.2738095239999999,0.0,0.333333333,1
0,0,1,0,0,0,25,1464,0,0.558823529,4,0,14,0,0,17,37.5,1,14.0,0.0,1,0.0,34,0,0,0,0,0,71.42857143,2,0,1,0,0.441176471,0,0,0,14,0,0.0,0.0,0.066666667,1
0,7,1,0,1,0,69,574,0,0.0,0,1,16,0,0,24,0.0,4,9.5,4.285714286,0,0.0,0,1,2,0,0,0,0.0,4,0,0,0,0.0,0,0,1,3,0,0.0,0.0,0.0,1
0,0,1,0,1,0,28,5160,0,0.857142857,0,0,10,1,0,21,75.0,2,8.0,0.0,0,0.0,14,0,8,0,0,0,0.0,2,0,0,0,0.142857143,0,0,0,6,0,0.0,0.0,0.5,0
0,24,0,6688,0,4,60,2751,1,0.989966555,0,0,24,0,0,15,88.88888889,3,5.0,11.66666667,0,0.0,299,0,4,0,0,0,0.0,4,0,0,0,0.010033445,0,0,0,3,0,0.0,0.0,0.0,0
0,0,1,0,0,0,25,-1,0,1.0,0,0,15,0,0,18,0.0,1,15.0,0.0,0,0.0,1,0,2,0,0,0,0.0,2,0,0,0,0.0,0,0,0,15,0,0.0,0.0,0.0,0
0,0,1,0,0,3,33,-1,1,0.0,0,0,16,0,0,24,0.0,2,9.5,0.0,1,0.125,16,0,1,0,0,0,0.0,3,0,1,0,1.0,0,0,0,3,0,0.0,0.0,0.0,0
0,32,1,0,1,2,84,-1,0,0.795454545,1,0,32,0,0,20,71.42857143,2,13.0,10.4,1,0.111111111,44,0,0,0,0,0,85.71428571,5,1,1,0,0.204545455,0,0,0,13,0,0.25,0.0,0.111111111,1
0,0,1,533532,1,1,45,2201,0,1.0,0,0,10,0,0,37,0.0,5,6.0,0.0,0,0.0,1,0,1,0,0,0,0.0,3,1,0,0,0.0,0,0,0,1,0,0.2444444439999999,0.297297297,0.0,1
0,0,1,0,1,0,35,6381,0,0.0,3,0,15,1,0,27,0.0,2,11.5,0.0,0,0.0,24,0,3,0,0,0,0.0,2,0,1,0,1.0,0,0,0,8,0,0.114285714,0.148148148,0.0,1
0,0,1,0,1,1,37,7295,0,0.071428571,0,0,8,1,0,28,0.0,2,7.333333333,0.0,1,0.0,14,0,5,0,0,0,14.28571429,3,0,1,1,0.928571429,0,0,0,7,0,0.0,0.0,0.230769231,1
0,8,1,0,1,3,44,4652,0,0.9375,0,0,12,0,0,16,100.0,1,12.0,6.0,0,0.0,16,0,0,0,0,0,100.0,5,0,0,0,0.0625,0,0,0,12,0,0.0,0.0,0.0,1
0,30,1,632751,1,1,48,2521,0,0.0,0,0,30,0,0,7,0.0,1,4.0,15.5,0,0.0,0,0,7,0,0,0,0.0,4,0,0,0,0.0,0,0,0,4,0,0.1875,0.142857143,0.0,1
0,32,0,28769,0,6,263,7408,0,1.0,0,3,32,0,0,22,100.0,2,8.5,7.592592592999999,0,0.0,9,0,5,0,0,0,0.0,3,0,0,0,0.0,0,0,1,8,0,0.16730038,0.0,0.0,1
1,12,1,125414,0,1,59,4594,0,0.736842105,0,0,18,0,0,22,80.64516129,1,18.0,8.333333332999999,0,0.05,76,0,5,0,1,0,25.0,4,0,0,0,0.263157895,0,0,0,18,0,0.033898305,0.090909091,0.2,0
0,64,1,0,1,9,231,-1,0,0.933333333,0,3,64,0,0,23,100.0,3,16.0,14.38461538,0,0.0,15,0,0,5,0,0,85.71428571,6,1,0,1,0.066666667,0,0,1,16,0,0.3982683979999999,0.0,1.0,1
0,5,1,0,1,0,41,3340,0,0.0,0,0,9,0,0,13,0.0,2,9.0,4.25,0,0.0,0,1,2,0,0,0,0.0,5,0,0,0,0.0,0,0,0,9,0,0.0,0.0,0.0,1
0,32,1,0,1,3,103,2047,0,0.897727273,0,0,32,0,0,15,85.71428571,1,11.0,9.0,0,0.222222222,88,0,0,3,1,0,85.71428571,10,1,0,1,0.102272727,0,0,0,11,0,0.165048544,0.0,0.5555555560000001,1
0,6,1,2272,1,0,42,7156,0,0.891304348,0,0,8,0,0,14,86.66666667,3,5.0,4.25,0,0.2,322,0,3,0,0,0,69.60784314,5,0,1,0,0.1086956519999999,0,0,0,2,0,0.119047619,0.0,0.6571428570000001,0
0,47,1,0,0,3,102,5627,0,0.977678571,0,2,47,0,0,24,93.10344828,3,9.5,16.5,1,0.2,224,0,5,0,0,0,92.85714286,3,1,0,0,0.022321429,0,0,1,7,0,0.1078431369999999,0.0,0.0,1
0,8,1,9532906,1,0,36,-1,0,0.994318182,0,0,12,0,0,15,100.0,2,12.0,6.0,1,0.0,176,0,0,0,0,0,100.0,3,0,0,0,0.005681818,0,0,0,12,0,0.0,0.0,0.0,0
0,0,1,0,0,2,34,5160,0,0.7333333329999999,0,0,16,1,0,27,40.0,2,11.0,0.0,1,0.125,30,0,8,0,0,0,77.27272727,2,0,0,0,0.2666666669999999,0,0,0,6,0,0.0,0.0,0.0,0
0,0,1,0,0,2,34,7309,0,0.357142857,3,0,13,1,0,26,0.0,2,10.5,0.0,0,0.0,28,0,5,0,0,0,0.0,3,0,1,0,0.642857143,0,0,0,8,0,0.058823529,0.076923077,0.055555556,1
0,4,1,1429135,1,1,48,-1,0,0.0,0,0,15,0,0,32,0.0,4,12.0,3.5,0,0.0,0,0,1,0,0,0,0.0,3,0,0,0,0.0,0,0,0,9,0,0.0,0.0,0.0,1
0,0,1,0,1,0,34,7295,0,0.071428571,0,0,14,1,0,27,0.0,2,11.0,0.0,0,0.615384615,14,0,5,0,0,0,14.28571429,2,0,1,0,0.928571429,0,0,0,8,0,0.029411765,0.037037037,0.846153846,1
0,10,1,896069,1,6,76,4502,1,0.862745098,0,0,12,0,0,20,87.5,2,7.5,8.4,0,0.428571429,51,0,5,0,0,0,57.14285714,4,0,0,0,0.1372549019999999,0,0,0,3,0,0.0,0.0,0.285714286,0
0,0,1,2130,0,4,23,1029,1,0.990762125,0,0,7,0,0,15,100.0,2,5.0,0.0,1,0.0,433,0,3,0,0,0,78.57142857,3,0,0,0,0.009237875,0,0,0,3,0,0.0,0.0,0.25,0
0,9,0,549,0,3,59,11049,0,0.690909091,0,0,9,0,0,14,90.0,3,4.5,5.333333333,1,0.058823529,55,0,6,0,0,0,25.0,3,0,0,0,0.3090909089999999,0,0,0,4,0,0.06779661,0.0,0.352941176,0
0,10,1,22287,1,3,83,8079,1,1.0,0,0,10,0,0,18,100.0,2,6.5,8.666666667000001,0,0.0,2,1,5,0,0,0,0.0,4,0,0,1,0.0,0,0,0,3,0,0.0,0.0,0.0,0
0,7,1,38365,1,3,73,6203,1,0.6959459459999999,3,0,14,0,0,22,44.82758621,2,8.5,5.285714286,1,0.111111111,148,0,5,2,1,0,25.92592593,4,0,1,0,0.3040540539999999,0,0,0,3,0,0.0,0.0,0.333333333,0
0,3,1,0,1,0,34,4460,0,0.0,0,0,18,0,0,22,0.0,1,18.0,3.0,0,0.0,0,1,2,0,0,0,0.0,4,0,0,0,0.0,0,0,0,18,0,0.0,0.0,0.0,1
0,8,1,383,0,2,71,7446,0,0.0,0,0,9,1,0,29,0.0,4,7.666666667,4.666666667,1,0.0,0,1,8,0,0,0,0.0,5,0,0,0,0.0,0,0,0,5,0,0.0845070419999999,0.0,0.0,0
1,12,1,0,1,8,477,-1,1,0.428571429,3,9,12,0,1,14,0.0,24,2.75,4.453488372,1,0.083333333,21,0,0,3,1,0,33.33333333,4,1,1,0,0.571428571,0,0,1,2,0,0.085953878,0.7857142859999999,0.0,1
0,6,1,249971,0,6,46,933,1,0.513513514,4,0,13,0,0,21,0.0,3,8.0,4.666666667,1,0.0,37,0,3,0,0,0,0.0,3,0,1,0,0.486486486,0,0,0,3,0,0.0,0.0,0.0,1
0,7,1,4242,0,5,73,6071,1,0.556,1,0,8,0,0,16,4.545454545,2,5.5,4.333333333,1,0.072072072,250,0,4,0,0,0,96.0,8,0,1,0,0.444,0,0,0,3,0,0.109589041,0.0,0.18018018,0
0,0,1,0,1,0,30,5159,0,0.0,0,0,10,1,0,21,0.0,2,8.0,0.0,0,0.0,0,1,8,0,0,0,0.0,3,0,0,0,0.0,0,0,0,6,0,0.0,0.0,0.0,1
0,0,1,0,1,0,37,7295,0,0.071428571,0,0,17,1,0,30,0.0,2,12.5,0.0,0,0.615384615,14,0,5,0,0,0,14.28571429,2,0,1,0,0.928571429,0,0,0,8,0,0.027027027,0.033333333,0.846153846,1
0,8,1,2250,1,2,63,7156,0,0.942028986,0,0,9,0,1,27,86.66666667,2,5.25,6.25,1,0.0,69,0,3,0,0,0,100.0,4,0,1,0,0.057971014,0,0,0,2,0,0.095238095,0.0,1.0,0
0,0,0,1561104,1,1,31,7412,0,0.0,1,0,11,0,0,24,0.0,2,10.0,0.0,0,0.0,6,0,2,0,0,0,0.0,2,0,1,0,1.0,0,0,0,9,0,0.0,0.0,1.166666667,1
0,9,1,181574,0,6,55,3924,1,0.913043478,0,0,9,0,0,17,75.0,2,6.0,5.2,0,0.5,23,0,3,0,0,0,92.85714286,5,0,0,0,0.086956522,0,0,0,3,0,0.018181818,0.0,0.5,0
0,10,0,10631,0,4,63,7522,1,0.752380952,3,0,18,0,0,26,30.76923077,3,10.5,6.5,1,0.230769231,105,0,5,0,0,0,60.0,4,0,1,0,0.247619048,0,0,0,3,0,0.0,0.0,0.0384615379999999,0
0,32,1,4189860,1,3,93,2996,0,0.916666667,0,0,32,0,0,14,83.33333333,2,8.0,13.4,0,0.0,12,0,2,0,0,0,0.0,7,1,0,0,0.083333333,0,0,0,8,0,0.258064516,0.0,0.0,1
0,14,1,6293523,1,6,72,3523,1,1.0,0,0,14,0,0,10,100.0,1,6.0,7.833333333,0,0.0,1,1,1,0,0,0,0.0,8,1,0,1,0.0,0,0,0,6,0,0.097222222,0.0,0.0,1
0,0,1,0,1,1,34,5158,0,0.0,0,0,14,1,0,25,0.0,2,10.0,0.0,0,0.0,0,1,8,0,0,0,0.0,3,0,0,0,0.0,0,0,0,6,0,0.058823529,0.08,0.0,1
0,0,1,0,1,1,43,6382,0,0.0,1,0,8,1,0,35,0.0,2,5.6,0.0,1,0.0,20,0,3,0,0,0,0.0,3,0,1,0,1.0,0,0,0,3,0,0.0,0.0,0.0,1
1,70,1,0,1,11,214,7083,0,0.344827586,1,2,70,0,0,37,0.0,5,16.0,14.27272727,0,0.0,29,0,4,0,1,0,100.0,5,1,1,0,0.655172414,0,0,1,12,0,0.23364486,0.540540541,0.0,1
0,4,0,12,0,0,37,7133,0,0.947826087,0,0,9,1,0,16,100.0,2,5.5,3.333333333,0,0.0,115,0,7,0,0,0,53.84615385,4,0,0,0,0.0521739129999999,0,0,0,2,0,0.0,0.0,0.5,0
0,0,1,0,0,3,37,2286,1,0.936708861,1,0,22,0,0,29,75.0,2,12.5,0.0,0,0.0,79,0,1,0,0,0,0.0,3,0,1,0,0.063291139,0,0,0,3,0,0.0,0.0,0.0,0
0,10,1,2030898,0,1,91,2157,0,0.855932203,2,0,12,0,0,16,76.47058824,1,12.0,6.555555556,1,0.0,118,0,1,2,0,0,0.0,5,0,1,1,0.144067797,0,0,0,12,0,0.0,0.0,0.529411765,0
1,20,0,20989,1,1,63,1337,0,1.0,0,0,20,0,0,25,100.0,3,10.5,9.333333333,0,0.0,8,0,6,0,0,0,0.0,4,0,0,0,0.0,0,0,0,10,0,0.126984127,0.32,0.0,1
0,0,1,2726967,0,4,36,4077,1,0.611111111,1,0,20,0,0,28,66.66666667,2,11.5,0.0,1,0.0,18,0,3,0,0,0,75.0,3,0,1,0,0.3888888889999999,0,0,0,3,0,0.0,0.0,0.571428571,0
0,0,0,1544050,0,3,24,-1,1,0.690647482,0,0,8,0,0,15,11.76470588,2,5.5,0.0,0,0.0,278,0,4,0,0,0,33.33333333,3,0,1,0,0.309352518,0,0,0,3,0,0.0,0.0,0.011627907,0
0,10,1,6957,0,3,45,6673,1,0.570048309,2,0,11,0,0,19,64.70588235,2,7.0,8.5,1,0.02247191,207,0,5,0,0,0,10.84337349,4,0,1,0,0.429951691,0,0,0,3,0,0.0,0.0,0.0,0
0,0,1,0,0,2,36,5161,0,0.8125,0,0,18,1,0,29,100.0,2,12.0,0.0,0,0.333333333,16,0,8,0,0,0,76.92307692,2,0,0,0,0.1875,0,0,0,6,0,0.0,0.0,0.333333333,0
0,4,0,12,0,0,41,7133,0,0.909560724,0,0,9,1,0,16,100.0,2,5.5,3.25,1,0.057142857,387,0,7,0,0,0,73.07692308,4,0,0,0,0.090439276,0,0,0,2,0,0.0,0.0,0.428571429,0
